-7.047047295975343052e-03;-2.865532242167733584e-02;1.394259861352699081e-01;-1.252864881537182895e-01;1.400306071147246201e-01;2.143339332166954020e-02;-1.656220367656154047e-01;1.094710536304862591e-01;3.654796130250970165e-01;-7.073600022522223002e-03;-1.397513252231504799e-01;3.130802318452857169e-01;3.378993306749885073e-01;2.449698844572130718e-01;1.379586550191949298e-02;-3.059989902820776098e-01;-1.399700736525940348e-01;2.776860771344051159e-04;-4.630392873149555277e-01;-2.684688365102155805e-01;2.732588689056024422e-02;-2.453516381428280935e-01;6.371276273900958187e-02;1.193623443719726840e-01
2.924827605068145986e-01;-1.412741556949678179e-01;2.125989522216991390e-01;-3.083761477468994205e-01;-3.992079251202030887e-01;1.420237462068686951e-01;-4.917021623381981343e-02;2.452689608414467815e-01;1.444293484736174082e-01;3.485324326424699831e-02;-8.640812869331234922e-03;1.505135906549087133e-01;-4.590480169541387434e-02;-5.584476368259191220e-02;-4.806867849573117080e-01;1.947204848017063394e-01;-1.403291814053781450e-01;1.779408860391655522e-01;2.696153553923227864e-01;-2.312273147494874059e-01;-7.755289942540724568e-02;4.793320468456881839e-02;7.175670083478104255e-02;-4.592223034133453147e-02
-2.128550712265496192e-01;-1.143023098696949041e-01;3.378078773051769734e-01;-3.207887058537154945e-01;1.130008376710134738e-01;1.210389431827207374e-01;2.565739685340343024e-01;-1.477660922036486135e-01;1.423953860124478887e-01;9.584628320059380979e-02;1.336386760143102315e-01;9.088192797464847428e-02;6.036328522796052809e-02;-2.337593348292209827e-01;-1.045449870557423472e-01;-3.851380589452694236e-01;1.558095488309199084e-01;-2.252569781579217834e-01;2.447426492688149491e-01;2.019826257294202176e-01;-7.496565789725104234e-02;1.082107674439304959e-02;-3.414211824499742143e-01;1.958952927925345922e-01
-4.047593629071039728e-02;-2.173872348384888464e-01;2.710060645408057106e-02;2.264552654938269960e-01;1.022820197064776412e-03;-1.653784862053384597e-01;2.414355940937451261e-01;-1.336061704226890884e-02;7.364856732203581280e-02;-9.239234173675546849e-03;-3.791406211018146788e-01;-3.213495308236692938e-01;3.703206278173061805e-01;8.324525540811064661e-02;-2.506479246879412259e-01;1.517114732010327038e-01;-1.721176226792599240e-01;2.711020923038676700e-01;8.009816396978834685e-02;2.706580469391431931e-01;6.425476589298736996e-02;-2.601885289298275228e-01;-2.104514563778988601e-01;1.786839140579040419e-01
-1.466041470235233124e-01;1.544250666669977623e-01;-1.056799648625790207e-03;-2.097131077737714872e-02;-5.197338527639652206e-01;-3.859557115647457848e-02;-2.015061137006242120e-01;-1.640090639215583401e-01;6.683472213063798139e-04;-1.714695135459597813e-02;-1.190967366540704869e-01;3.737591083372066025e-01;-7.380461090385224965e-02;-9.834614512221370730e-02;3.798600772591942398e-01;6.387270228607477840e-02;-2.525044112724242340e-01;1.086780991192805995e-01;1.124649148530336012e-01;2.288982031301016462e-01;1.500925398139423828e-01;-1.271993354820016853e-01;-1.157469056478737934e-01;3.236028967420416791e-01
2.113521285494552315e-01;-5.452454777090761651e-01;-2.206028488247196301e-02;2.771885931788975813e-02;6.354663224134106392e-02;-1.640260591304415483e-01;-3.382983165640473522e-01;-3.799649511091484494e-02;-1.526611577862275193e-01;1.233605479268962968e-01;2.493410392013924518e-02;2.104228662245218040e-01;3.463852410229479317e-01;-3.885467602113014118e-01;9.888587355189135120e-02;-4.588302486102649458e-02;1.347796512328617025e-01;7.249425566331822723e-02;-2.986583937133908961e-02;2.044979558437050315e-01;1.148990805573812252e-01;1.533092970521280629e-01;1.085201985152513399e-01;-1.705232759928818065e-01
-1.590935769210841400e-01;2.766083522816272233e-01;-9.049206826036687579e-02;-2.345075508966935063e-01;9.211851062202069951e-02;-1.538778910083343776e-01;-7.529046830148640457e-02;-2.559312204761651777e-01;-2.440065850820848647e-01;-8.360714723585120633e-02;2.240835787201319595e-01;-1.574850081879126951e-02;1.315893086633636855e-01;-9.796110042323620537e-02;-3.119262703927914160e-01;-7.360978575680676705e-02;1.885060600793248831e-01;4.889530749840148016e-01;-5.395747465407037258e-02;-1.895189713898887962e-01;3.519039286794521937e-01;2.281126566763830993e-02;5.187307015685777706e-02;2.110814617632189583e-01
-5.290512485236371909e-02;2.789070309997174202e-02;1.324691615056176885e-01;-1.923010594546762375e-01;3.267821696022608635e-01;-4.220293288626903588e-03;-2.292804924781374210e-01;-3.426474019941226912e-01;-1.097405393699867476e-01;2.573294537747557154e-04;-2.119202330739642648e-01;6.658175330037413575e-02;1.651572513205592785e-01;1.072908620919093836e-01;-6.802299585348395294e-02;5.199413990551750020e-01;-1.288787170238294422e-01;-4.139979806991935796e-01;1.582024107760444664e-01;-1.396121613393784544e-01;1.162826450341048964e-02;1.234363752218527871e-01;5.677295036200250000e-02;1.971163691348107871e-01
-3.836668840287335569e-01;-6.733079861702528923e-02;-4.184351618636943937e-01;-3.496012980341496323e-01;-3.719140742357155555e-02;1.088451187190257879e-01;-1.228935091694886711e-01;1.758743264928422090e-01;-1.643156186532506455e-03;-4.907890128533107590e-03;-1.495701746833012213e-01;6.032735511616362997e-03;1.934928128381286638e-01;3.595918219288305462e-01;8.859987828704778134e-03;-1.155748078408328910e-01;7.680121817665631900e-02;1.152603467182609642e-01;2.170940636504840038e-01;2.459910207588774933e-01;-2.513230987808637851e-01;2.478352586514296629e-01;1.892908953464513266e-01;-4.283141986458176287e-02
1.709340693290606061e-01;2.132296867041562349e-01;-5.923282339399987134e-02;-9.979482588651453212e-02;3.991006878062052787e-01;-2.002799671848029817e-01;7.287953299616069247e-02;-1.514642337574627906e-01;1.196489096939270247e-01;-4.307985901662375605e-02;-1.987958462801792947e-01;2.658683794245179643e-01;-2.288245141324662946e-01;-1.012056577627043902e-01;-7.394679179559322801e-02;-1.695042921386291368e-01;-2.709159371433255137e-01;1.490904715480107778e-01;2.981627913664167129e-01;2.293064269879160622e-01;-1.653396840297801512e-02;-2.439650355020439310e-01;2.545132683726994971e-01;-3.151904718317476983e-01
-1.538491786046367743e-02;-1.193378310625256289e-01;2.733814685812870904e-01;8.315494162211499451e-02;-2.511244109257430579e-01;7.152859079772723450e-02;-9.554270193198058370e-03;-1.994268786979192243e-01;-2.929470651012602289e-01;7.989552623681962784e-02;-9.363333850571303740e-02;-4.629698546004167720e-02;-5.789385187469066286e-04;3.143380548144983910e-01;-2.338547742511926791e-02;-1.906839162610425020e-01;3.450299067972855682e-01;-1.492147772274633188e-01;1.843542027677282646e-01;-1.167195040970121084e-02;1.085867589822527568e-01;-4.255287840013688427e-01;4.300184167911457744e-01;-6.151832574055361019e-02
5.770173404830556407e-01;4.006186789632656398e-01;-8.118401200854706568e-02;2.132273115903583760e-02;-9.747432448294436613e-02;1.036566695057602669e-02;-2.302882017646628310e-01;-2.730230453646539327e-03;-1.784993590464803714e-01;-3.167860465420018617e-02;-1.873888974684967401e-01;-1.308243729387761900e-01;2.004842794759651436e-01;9.644972722315536817e-02;-1.238070379821305522e-01;-3.557364752093205573e-01;4.610649847977946192e-02;-1.882573256496251068e-01;5.126208239042247261e-02;1.585307056950138460e-01;-6.739865522222561467e-02;1.745693376132851082e-01;-2.012598078715428507e-01;1.398002563190433867e-01
-1.429978014814116127e-01;-1.177172002372661036e-01;2.431575023938094826e-01;2.218018879106705976e-01;2.905803127070307190e-01;-4.621008049331535444e-02;-4.831642900129105578e-01;3.390018044852259882e-01;-2.176484613288687531e-01;-8.592467858180823093e-02;6.586542273175614859e-02;1.154898013794465467e-01;-3.101867797695143092e-01;2.369698636319894913e-01;-1.179231587044026058e-01;-5.067091193939895349e-02;2.252236470332094967e-02;1.550805259973893346e-01;1.688905721548954741e-01;5.701408681251578237e-02;-3.881872111699856409e-02;-9.262221106354635858e-02;-3.209106944584693699e-01;1.084208442798601096e-01
-3.980383497397603776e-01;3.928021793215576984e-01;1.355225498593760070e-01;2.421800809657774223e-01;-5.284845583726857643e-02;2.020550436129431304e-01;-1.675369021037513284e-01;2.921297713880521840e-01;-1.955592721372772375e-02;1.653963190852035525e-02;-1.147603637182429137e-01;-3.038878853136608646e-02;3.216396264443220354e-01;-3.827084553771303299e-01;-1.450375860587607979e-01;-1.272756427773887727e-02;-6.354292489690827050e-02;-1.665397413145820738e-01;1.055122567350562229e-01;-2.138983630163717939e-02;1.381110428639544252e-01;-3.970796180352995780e-02;7.972409113489929700e-02;-3.114334170600541740e-01
